id,image_url,image_format,link,title,date_from,date_to,description
a9613006,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=6,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613008,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=8,Manly,1880,1930,Sydney Subdivision Plan
a9613009,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=9,Manly,1880,1930,Sydney Subdivision Plan
a9613015,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=15,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613016,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=16,Manly,1880,1930,Sydney Subdivision Plan
a9613018,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=18,Manly North Harbour,1880,1930,Sydney Subdivision Plan
a9613020,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=19,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613021,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=21,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613023,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=23,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613026,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613026.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=26,Balgowlah,1880,1930,Sydney Subdivision Plan
a9613036,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613036.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=36,Manly,1880,1930,Sydney Subdivision Plan
a9613038,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613038.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=38,Manly,1880,1930,Sydney Subdivision Plan
a9613049,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613049.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=49,Clontarf,1880,1930,Sydney Subdivision Plan
a9613062,http://acms.sl.nsw.gov.au/_zoomify/2014/D24970/a9613062.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064120&suppress=N&imgindex=62,Manly,1880,1930,Sydney Subdivision Plan
a9617001,http://acms.sl.nsw.gov.au/_zoomify/2014/D24978/a9617001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064124&suppress=N&imgindex=1,Alexandria,1880,1930,Sydney Subdivision Plan
a9617003,http://acms.sl.nsw.gov.au/_zoomify/2014/D24978/a9617003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064124&suppress=N&imgindex=3,Alexandria,1880,1930,Sydney Subdivision Plan
a9617004,http://acms.sl.nsw.gov.au/_zoomify/2014/D24978/a9617004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064124&suppress=N&imgindex=4,Beconsfield,1880,1930,Sydney Subdivision Plan
a9617020,http://acms.sl.nsw.gov.au/_zoomify/2014/D24978/a9617020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1064124&suppress=N&imgindex=20,Alexandria,1880,1930,Sydney Subdivision Plan
c010380001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29084/c010380001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194993&suppress=N&imgindex=1,Carlton,1880,1930,Sydney Subdivision Plan
c010380002,http://acms.sl.nsw.gov.au/_zoomify/2014/D29084/c010380002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194993&suppress=N&imgindex=2,Hurstville,1880,1930,Sydney Subdivision Plan
c010380004,http://acms.sl.nsw.gov.au/_zoomify/2014/D29084/c010380004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194993&suppress=N&imgindex=4,Carlton,1880,1930,Sydney Subdivision Plan
c010380011,http://acms.sl.nsw.gov.au/_zoomify/2014/D29084/c010380011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194993&suppress=N&imgindex=11,Kogarah,1880,1930,Sydney Subdivision Plan
c010390001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29086/c010390001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194995&suppress=N&imgindex=1,Arncliffe Radium Estate,1880,1930,Sydney Subdivision Plan
c010390007,http://acms.sl.nsw.gov.au/_zoomify/2014/D29086/c010390007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194995&suppress=N&imgindex=7,Bardwell Park,1880,1930,Sydney Subdivision Plan
c010390008,http://acms.sl.nsw.gov.au/_zoomify/2014/D29086/c010390008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1194995&suppress=N&imgindex=8,Arncliffe,1880,1930,Sydney Subdivision Plan
c010440001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=1,Artamon,1880,1930,Sydney Subdivision Plan
c010440002,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=2,St Leonards,1880,1930,Sydney Subdivision Plan
c010440005,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=5,Artamon,1880,1930,Sydney Subdivision Plan
c010440007,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=7,Gore Hill,1880,1930,Sydney Subdivision Plan
c010440010,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=10,Artamon,1880,1930,Sydney Subdivision Plan
c010440025,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440025.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=25,Willoughby,1880,1930,Sydney Subdivision Plan
c010440027,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=27,Artamon,1880,1930,Sydney Subdivision Plan
c010440033,http://acms.sl.nsw.gov.au/_zoomify/2014/D29096/c010440033.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195000&suppress=N&imgindex=33,Artamon,1880,1930,Sydney Subdivision Plan
c010450001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29098/c010450001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195001&suppress=N&imgindex=1,Ashbury,1880,1930,Sydney Subdivision Plan
c010450003,http://acms.sl.nsw.gov.au/_zoomify/2014/D29098/c010450003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195001&suppress=N&imgindex=3,Ashbury,1880,1930,Sydney Subdivision Plan
c010450006,http://acms.sl.nsw.gov.au/_zoomify/2014/D29098/c010450006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195001&suppress=N&imgindex=6,Ashfield South,1880,1930,Sydney Subdivision Plan
c010450010,http://acms.sl.nsw.gov.au/_zoomify/2014/D29098/c010450010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195001&suppress=N&imgindex=10,Ashbury,1880,1930,Sydney Subdivision Plan
c010460001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29100/c010460001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195002&suppress=N&imgindex=1,Annandale,1880,1930,Sydney Subdivision Plan
c010460002,http://acms.sl.nsw.gov.au/_zoomify/2014/D29100/c010460002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195002&suppress=N&imgindex=2,Annandale,1880,1930,Sydney Subdivision Plan
c010460010,http://acms.sl.nsw.gov.au/_zoomify/2014/D29100/c010460010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195002&suppress=N&imgindex=10,Annandale,1880,1930,Sydney Subdivision Plan
c010460014,http://acms.sl.nsw.gov.au/_zoomify/2014/D29100/c010460014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195002&suppress=N&imgindex=14,Annandale North,1880,1930,Sydney Subdivision Plan
c010490005,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=5,Ashfield,1880,1930,Sydney Subdivision Plan
c010490006,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=6,Ashfield Vale,1880,1930,Sydney Subdivision Plan
c010490008,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=8,Ashfield,1880,1930,Sydney Subdivision Plan
c010490016,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=16,Ashfield,1880,1930,Sydney Subdivision Plan
c010490020,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=20,Ashfield,1880,1930,Sydney Subdivision Plan
c010490021,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=21,Ashfield,1880,1930,Sydney Subdivision Plan
c010490027,http://acms.sl.nsw.gov.au/_zoomify/2014/D29104/c010490027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1195274&suppress=N&imgindex=27,Ashfield,1880,1930,Sydney Subdivision Plan
c011580001,http://acms.sl.nsw.gov.au/_zoomify/2014/D29354/c011580001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1206222&suppress=N&imgindex=1,Asquith,1880,1930,Sydney Subdivision Plan
c011580003,http://acms.sl.nsw.gov.au/_zoomify/2014/D29354/c011580003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1206222&suppress=N&imgindex=3,Hornsby,1880,1930,Sydney Subdivision Plan
c011580005,http://acms.sl.nsw.gov.au/_zoomify/2014/D29354/c011580005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1206222&suppress=N&imgindex=5,Hornsby,1880,1930,Sydney Subdivision Plan
c011580007,http://acms.sl.nsw.gov.au/_zoomify/2014/D29354/c011580007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1206222&suppress=N&imgindex=7,Asquith,1880,1930,Sydney Subdivision Plan
c011580012,http://acms.sl.nsw.gov.au/_zoomify/2014/D29354/c011580012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1206222&suppress=N&imgindex=12,Asquith,1880,1930,Sydney Subdivision Plan
c027300001,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=1,Auburn,1880,1930,Sydney Subdivision Plan
c027300005,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=5,Auburn,1880,1930,Sydney Subdivision Plan
c027300006,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=6,Auburn,1880,1930,Sydney Subdivision Plan
c027300008,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=8,Auburn,1880,1930,Sydney Subdivision Plan
c027300009,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=9,Auburn,1880,1930,Sydney Subdivision Plan
c027300012,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=12,Auburn,1880,1930,Sydney Subdivision Plan
c027300016,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=16,Silverwater,1880,1930,Sydney Subdivision Plan
c027300018,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=18,Clyde,1880,1930,Sydney Subdivision Plan
c027300027,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=27,Chiswick,1880,1930,Sydney Subdivision Plan
c027300033,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300033.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=33,Auburn,1880,1930,Sydney Subdivision Plan
c027300043,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300043.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=43,Auburn,1880,1930,Sydney Subdivision Plan
c027300053,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300053.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=53,Auburn,1880,1930,Sydney Subdivision Plan
c027300059,http://acms.sl.nsw.gov.au/_zoomify/2014/D32808/c027300059.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261123&suppress=N&imgindex=59,Auburn West,1880,1930,Sydney Subdivision Plan
c027520001,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=1,Banksmeadow,1880,1930,Sydney Subdivision Plan
c027520002,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=2,Botany  ,1880,1930,Sydney Subdivision Plan
c027520004,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=4,Banksmeadow,1880,1930,Sydney Subdivision Plan
c027520005,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=5,Banksmeadow,1880,1930,Sydney Subdivision Plan
c027520007,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=7,Banksmeadow,1880,1930,Sydney Subdivision Plan
c027520015,http://acms.sl.nsw.gov.au/_zoomify/2015/D32919/c027520015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261197&suppress=N&imgindex=15,Banksmeadow,1880,1930,Sydney Subdivision Plan
c027590001,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=1,Balmain,1880,1930,Sydney Subdivision Plan
c027590002,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=2,Balmain,1880,1930,Sydney Subdivision Plan
c027590006,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=6,Balmain,1880,1930,Sydney Subdivision Plan
c027590007,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=7,Balmain,1880,1930,Sydney Subdivision Plan
c027590009,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=9,Balmain,1880,1930,Sydney Subdivision Plan
c027590011,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=11,Balmain,1880,1930,Sydney Subdivision Plan
c027590019,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=19,Balmain,1880,1930,Sydney Subdivision Plan
c027590020,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=20,Balmain,1880,1930,Sydney Subdivision Plan
c027590023,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=23,Balmain,1880,1930,Sydney Subdivision Plan
c027590036,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590036.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=36,Balmain,1880,1930,Sydney Subdivision Plan
c027590042,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590042.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=42,Balmain,1880,1930,Sydney Subdivision Plan
c027590058,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590058.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=58,Balmain,1880,1930,Sydney Subdivision Plan
c027590083,http://acms.sl.nsw.gov.au/_zoomify/2015/D32887/c027590083.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261174&suppress=N&imgindex=83,Balmain,1880,1930,Sydney Subdivision Plan
c027640001,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=1,Balmoral,1880,1930,Sydney Subdivision Plan
c027640002,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=2,Balmoral,1880,1930,Sydney Subdivision Plan
c027640008,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=8,Balmoral,1880,1930,Sydney Subdivision Plan
c027640009,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=9,Balmoral,1880,1930,Sydney Subdivision Plan
c027640011,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=11,Balmoral,1880,1930,Sydney Subdivision Plan
c027640015,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=15,Balmoral,1880,1930,Sydney Subdivision Plan
c027640017,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=17,Mosmans Bay,1880,1930,Sydney Subdivision Plan
c027640018,http://acms.sl.nsw.gov.au/_zoomify/2015/D32906/c027640018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261181&suppress=N&imgindex=18,Balmoral,1880,1930,Sydney Subdivision Plan
