title,collection,status,georeferencer_id,id,thumbnail,num_gcps,center,south_west,north_east,envelope,marc034,rms_error,user_name,user_identity,date,date_time,verified_revision,verified_marc034,verified_user_name,verified_user_identity
"Petersham, Sheet 17, 1890",sydney,georeferenced,McchpaKyGzpWZLeeggjTBv/201504230012-S5xLjp,a1367341,http://lh6.ggpht.com/5kfF9H0BtpQrPpEpbO5S1H1daNrETCfw2647AknL6b9pf-Et04LRCgC-8N0kBUicpMpqRxjfoLYN4jSATW39CwokFBg,21,"-33.890371,151.155308","-33.892571,151.153589","-33.888170,151.157027","<Polygon><outerBoundaryIs><coordinates>151.153589,-33.892279 151.156401,-33.892571 151.157027,-33.888462 151.154216,-33.888170</coordinates></outerBoundaryIs></Polygon>",$dE1510912$eE1510925$fS0335317$gS0335333,0.00001295342057151688884932862200,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 00:12,,,,
"City of Sydney, Section X, 1884",sydney,georeferenced,kKoPlyvk1a229JNUymU0Im/201504222353-a4QWls,a1367621,http://lh6.ggpht.com/kmirM_94-pIUWHLa0QCvv0i-xQqMylA3-sepZkr1FVyKIRu8vHR0g-fIAnWNc2ERTHaGTNGRVzu4em0mMF5hvMAWK20P,33,"-33.874820,151.214256","-33.876312,151.211832","-33.873329,151.216679","<Polygon><outerBoundaryIs><coordinates>151.212334,-33.873329 151.211832,-33.875613 151.216177,-33.876312 151.216679,-33.874028</coordinates></outerBoundaryIs></Polygon>",$dE1511242$eE1511300$fS0335223$gS0335234,0.00003215759398949917210238508281,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 23:53,,,,
"Newtown, Sheet 9, 1890",sydney,georeferenced,TQuniIYXPsMbfcczBznVzm/201504220623-0EA698,a1367258,http://lh5.ggpht.com/mIhulC1bXmnVRQqlTZRb3GsxSu27MgZqPCrCDbsXSS2-MdBj9C7IgWcFiRXYhDj1BIlhYSZd_T5_hX3fFAT8UFxTmsdN,11,"-33.896353,151.179840","-33.897886,151.177632","-33.894820,151.182049","<Polygon><outerBoundaryIs><coordinates>151.177632,-33.895936 151.178297,-33.897886 151.182049,-33.896769 151.181384,-33.894820</coordinates></outerBoundaryIs></Polygon>",$dE1511039$eE1511055$fS0335341$gS0335352,0.00017808207340169279839919846964,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 06:23,,,,
"Farmer's Block No.150; Her Majestys' Theatre Block No.151, Jan 1920 (col)",sydney,georeferenced,2nc0wvji9Be9xb9ZJuSTqy/201504230748-z0EpU0,a1358052,http://lh3.ggpht.com/Cl8IPFYqKygRmKhjxiaanRE16BPLjK7hpz7UVh5y4pMq-jGz3yhNZYYmt2MM3-7iwyFzryP-51QR40340XiDvgPeB2Q,4,"-33.869848,151.208187","-33.871312,151.206210","-33.868384,151.210164","<Polygon><outerBoundaryIs><coordinates>151.206695,-33.868384 151.206210,-33.870847 151.209679,-33.871312 151.210164,-33.868849</coordinates></outerBoundaryIs></Polygon>",$dE1511222$eE1511236$fS0335206$gS0335216,0.00002097739617350423245315318987,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 07:48,,,,
"City of Sydney, Sheet V3, 1888",sydney,georeferenced,zumISFNfslx3Ri5nhoqAZQ/201504222136-wRn8YL,a1367614,http://lh5.ggpht.com/7fAPbXFHZud1ROgFmUL8FiBNb-9qZ2I_R0C0FwH-VTdv9QJyuUTV0cuk8Md7xK6Kvt1pAC5--GGxxvqCkThHwAnIzg,13,"-33.880257,151.199468","-33.881829,151.197299","-33.878686,151.201636","<Polygon><outerBoundaryIs><coordinates>151.197299,-33.879990 151.198333,-33.881829 151.201636,-33.880525 151.200602,-33.878686</coordinates></outerBoundaryIs></Polygon>",$dE1511150$eE1511205$fS0335243$gS0335254,0.00002096319450348317338329515169,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 21:36,,,,
"Randwick, 1949, sheet 6A(9) (b&w)",sydney,not_a_map,gsZlQT6MeAL4Zve6rugWd1/201505060053-mRbLd8,a1363047,http://lh6.ggpht.com/erNpnzgu1wS1r2MvjPhAjWi9f0Gy3KepUBXQhr-Kg2T66qnq3-COpws8v4OUptCUzSMjcjgNS-kqWOGDsehe8M_nPGs,,,,,,,,,,,,,,,
"Goldsbrough Mort Bond Block No.111; Scott Henderson's Block No.113, 14.4.24  (b&w)",sydney,georeferenced,L0TI8lsCaduBj8oH7L9ENC/201504230409-NRCCFT,a1358006,http://lh4.ggpht.com/1KXF6bastq0ZakB6PahhPpe6t6RMVSsMUH4yw4OYXx4lrCxLP51Rtix_EVSTi98ytSA4tTPb40D8p3Gayf9OL_Uf63-1,12,"-33.862074,151.211149","-33.863832,151.209647","-33.860317,151.212650","<Polygon><outerBoundaryIs><coordinates>151.209884,-33.863662 151.212650,-33.863832 151.212413,-33.860487 151.209647,-33.860317</coordinates></outerBoundaryIs></Polygon>",$dE1511234$eE1511245$fS0335137$gS0335149,0.00008275459676134608246085566652,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 04:09,,,,
"Woollahra, Sheet 26, 1889",sydney,georeferenced,hnMfanfN7vLWN85Y9FIUAb/201504222319-ciLMA2,a1367706,http://lh5.ggpht.com/cDG47lQ8WyJHi5Xx6qVVtOxOwdTJRTsIM4Ph5wNhmIt-wuWx0Tie26JBICq8YEvp6LUAWwY0huXBUX2WUPCN5Qeb3Ss,13,"-33.890138,151.244862","-33.891895,151.242170","-33.888381,151.247555","<Polygon><outerBoundaryIs><coordinates>151.243089,-33.888381 151.242170,-33.890610 151.246635,-33.891895 151.247555,-33.889666</coordinates></outerBoundaryIs></Polygon>",$dE1511431$eE1511451$fS0335318$gS0335330,0.00005724693140434183695475223175,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 23:19,,,,
"Balmain, Sheets 65 &66, 2nd ed. 1897",sydney,georeferenced,pNEFz52Lu3XAAe2Q686AoA/201602040841-cd2NCQ,a1367085,http://lh5.ggpht.com/_VqdOkZHTaJJ2TdqxCidYuHYZfS5EoGVGQyLNROwShabzZ0gn3B5Bezsg018Ff7zGa9HPE_k9aQnSg8AVGTm_iH8kZk,11,"-33.865489,151.169675","-33.867417,151.167692","-33.863562,151.171658","<Polygon><outerBoundaryIs><coordinates>151.167692,-33.865083 151.169490,-33.867417 151.171658,-33.865896 151.169860,-33.863562</coordinates></outerBoundaryIs></Polygon>",$dE1511003$eE1511017$fS0335148$gS0335202,0.00008755471457531652994081550201,"Andrew, the_globe",bf6836f5bd1d03b9978c1c37435ee4654a42cd68,02/04/2016,02/04/2016 08:41,,,,
"Leichhardt, Sheet 10, 1893",sydney,georeferenced,Y78Dir5XKmy0sN1yTpd8vV/201504222236-DbdSuN,a1367175,http://lh4.ggpht.com/bawC756pq9Zx6yfd6YEB0dOB4bTxi5k5F27vTHkP2cJac5VqRVvNfZwAXx45iKuLHbUkcN6Pv6t1oYmJDH9B3ru9Gvs,5,"-33.873858,151.173277","-33.876661,151.170531","-33.871054,151.176024","<Polygon><outerBoundaryIs><coordinates>151.170531,-33.875584 151.173665,-33.876661 151.176024,-33.872131 151.172890,-33.871054</coordinates></outerBoundaryIs></Polygon>",$dE1511013$eE1511033$fS0335215$gS0335235,0.00002627105954512641122202895594,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 22:36,,,,
St. James Theatre Block No.152 (b&w),sydney,georeferenced,wkl1tpbZcV48iNp61WZpRf/201504222306-GShiYc,a1358055,http://lh3.ggpht.com/B5pmu7kNzEprZkwP3UqmZ3OhIU4ZCYe1jqCTP0WoqC-lQYFm7zcwdIEcoFRZLQZuPgU6Hciihf46KiFpTN2saB679yZH,4,"-33.869889,151.209905","-33.871013,151.209152","-33.868764,151.210657","<Polygon><outerBoundaryIs><coordinates>151.209197,-33.871013 151.210657,-33.870922 151.210613,-33.868764 151.209152,-33.868855</coordinates></outerBoundaryIs></Polygon>",$dE1511232$eE1511238$fS0335207$gS0335215,0.00001191831646650576517656831832,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/22/2015,04/22/2015 23:06,,,,
"City of Sydney, Sheet K2, 1887",sydney,georeferenced,zmVtCDbro8sLOu8ztiYA3B/201504230035-u8FDyU,a1367538,http://lh4.ggpht.com/3s1gTs5ztS_rFszhCDobd3KNh_HUzPHaLW_zADCL-mJgWsfR3J4PMlKZNxOaLOrA6CQ8OkC4u1tD1J9fExT4bC3E7uE,19,"-33.887859,151.207437","-33.890312,151.205751","-33.885405,151.209124","<Polygon><outerBoundaryIs><coordinates>151.209124,-33.885758 151.206731,-33.885405 151.205751,-33.889959 151.208144,-33.890312</coordinates></outerBoundaryIs></Polygon>",$dE1511220$eE1511232$fS0335307$gS0335325,0.00001203333722383681823669618338,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 00:35,,,,
"Balmain, Sheet 34, 1889",sydney,georeferenced,EIsYIy1vcCTFFE3p7AmZhu/201504242139-jtSz1L,a1367051,http://lh5.ggpht.com/VV4i6Smi6YqHhQu4z6hR4gkZfCTtMdWpjq2NEZMiMfiqfWdOa0flrJOQCJ1U-a5cSV6c92tPxa_2aHLuS2YiVLK-Vg,18,"-33.859387,151.180407","-33.861689,151.177776","-33.857086,151.183039","<Polygon><outerBoundaryIs><coordinates>151.180578,-33.857086 151.177776,-33.858594 151.180236,-33.861689 151.183039,-33.860180</coordinates></outerBoundaryIs></Polygon>",$dE1511039$eE1511058$fS0335125$gS0335142,0.00001853909644411718139734267241,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 21:39,,,,
"Metter's Block No.210; Stott & Hoares Block No.211, 20.11.24 (col) (updated)",sydney,georeferenced,LNX1JeN6tAgmYly7qHaeAA/201504240148-BIUj6G,a1358123,http://lh6.ggpht.com/xoEDtSGtypoOgHzlPDV2-giQ0_kbIMY_DexV0gz1R2eiJYSXE4aSrYmFW45aAZv_0hPmmVUQt89c1UbMt6T9Jcev84s,14,"-33.877595,151.210540","-33.879475,151.208742","-33.875714,151.212338","<Polygon><outerBoundaryIs><coordinates>151.208742,-33.878132 151.211088,-33.879475 151.212338,-33.877057 151.209992,-33.875714</coordinates></outerBoundaryIs></Polygon>",$dE1511231$eE1511244$fS0335232$gS0335246,0.00012164012736875175657753900271,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 01:48,,,,
"Leichhardt, Sheet 45, 1893",sydney,georeferenced,xBR5708AA9XWeCalvbcS8G/201504230125-EY2Qmc,a1367207,http://lh4.ggpht.com/WB_1vGdLOYT5s7Cuywct8XHJswQs2J3a5huPZkrbP6yhutvlHccPAi3PPnrIYvShFH5o2oCokUEOJhRBnRF0UBsnwg,5,"-33.882249,151.148772","-33.884347,151.147110","-33.880151,151.150435","<Polygon><outerBoundaryIs><coordinates>151.150435,-33.880151 151.147237,-33.880153 151.147110,-33.884347 151.150308,-33.884345</coordinates></outerBoundaryIs></Polygon>",$dE1510849$eE1510901$fS0335248$gS0335303,0.00007216748344327698991979014309,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 01:25,,,,
"City of Sydney, Sections 42,43,44,45, 1884",sydney,georeferenced,GNZTFWEOmp0OzqGbIyZDVx/201504270430-UpgMrc,a1367440,http://lh3.ggpht.com/-NYCXBvbpkBw05GMnpWZ4tkmVni5sXrsQoJz2P-DEMmnj8HYWbKE1hKVyYbPG5eQjeffxzTncEZJK76Q631N_664mA,15,"-33.865398,151.210591","-33.866787,151.208353","-33.864010,151.212828","<Polygon><outerBoundaryIs><coordinates>151.208353,-33.864010 151.208377,-33.866773 151.212828,-33.866787 151.212804,-33.864024</coordinates></outerBoundaryIs></Polygon>",$dE1511230$eE1511246$fS0335150$gS0335200,0.00005408166796075923366026241834,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/27/2015,04/27/2015 04:30,,,,
"Rockdale, 1st ed. 1.5.52, sheet 7(8) (col)",sydney,georeferenced,XmWsl6zEf3yyHaMcztdee5/201504230602-U29eZX,a1363066,http://lh6.ggpht.com/KiUN6kGq1CDBHm4I7g0KmGREvBQuqM9t3o8wk4jKs8cNoAP_tvKVofkgD145ACGxhqw1fIAT7QcsDAD18vk-Sox2Cng,12,"-34.001712,151.139607","-34.018348,151.120795","-33.985076,151.158419","<Polygon><outerBoundaryIs><coordinates>151.126287,-33.985076 151.120795,-34.012980 151.152927,-34.018348 151.158419,-33.990443</coordinates></outerBoundaryIs></Polygon>",$dE1510714$eE1510930$fS0335906$gS0340106,0.00066798840168379939718351634426,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 06:02,,,,
"Paddington (in part) & City of Sydney (in part), Sheet 26,  1886",sydney,georeferenced,faxthmsuM28p9gQSxnB9sg/201504232241-8pmTlt,a1367318,http://lh6.ggpht.com/9lEntEoQf54kXBvWPQ1xlVHSi_CW5yV4uUBgE64W8_CUYXWUT5evd4Hrm8F-gf5gtscD4kdBfMUz040T5PaK8pUEX_c,9,"-33.880077,151.225058","-33.881626,151.221790","-33.878528,151.228327","<Polygon><outerBoundaryIs><coordinates>151.222009,-33.878528 151.221790,-33.881611 151.228107,-33.881626 151.228327,-33.878542</coordinates></outerBoundaryIs></Polygon>",$dE1511318$eE1511341$fS0335242$gS0335253,0.00003917687080123937696119612584,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 22:41,,,,
"Balmain, Sheet 26, additions 1896",sydney,georeferenced,MOL6fd8YlimomHk53DxqoN/201504230401-8ckroI,a1367043,http://lh5.ggpht.com/tg7MaIxw5gAacTcURS7qJcoPSPN0pw6vZ9kPz1YOlPTQGGECqZssBEvYuW1gsmIp1rLFP543p_DAMqrExmbziTJS8o0,12,"-33.859986,151.185300","-33.862073,151.183948","-33.857899,151.186653","<Polygon><outerBoundaryIs><coordinates>151.186423,-33.857899 151.183948,-33.857985 151.184178,-33.862073 151.186653,-33.861987</coordinates></outerBoundaryIs></Polygon>",$dE1511102$eE1511111$fS0335128$gS0335143,0.00003088920119686442794472089335,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 04:01,,,,
"Rockdale, 1st ed. 23.10.51, sheet 1(8) (col)",sydney,georeferenced,UEMaP9G03ip0iTVOwPzpNv/201504230435-27Idmy,a1363060,http://lh4.ggpht.com/IfHd89JTxCvbB0x8_Lt-sPh0fYbsRWVntnqBdd0w3NEuK_wmZDlQfR4eqgjy4h_bkm7lVyOCAD7lvEvxEw-nR4vFRQ,32,"-33.935757,151.147768","-33.950336,151.128431","-33.921178,151.167106","<Polygon><outerBoundaryIs><coordinates>151.132125,-33.921178 151.128431,-33.945251 151.163412,-33.950336 151.167106,-33.926263</coordinates></outerBoundaryIs></Polygon>",$dE1510742$eE1511001$fS0335516$gS0335701,0.00028359171929252552802475095817,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 04:35,,,,
"Groth's  Block No.173; Tillock's  Block No.174, 20.12.20 (col)",sydney,georeferenced,O8oSeyGimqoPhIcxFrlpJP/201504230544-IYGeiX,a1358088,http://lh5.ggpht.com/o1fDsSmFduboQuVQeivXDNRH6MMCuAboxFE16xBExfv2DJIlVBIbE_DUMaGR9vvXgPz82L9a8tM0qD6OklJOcNmwQw,8,"-33.875102,151.205389","-33.876751,151.203498","-33.873453,151.207280","<Polygon><outerBoundaryIs><coordinates>151.203498,-33.876072 151.206350,-33.876751 151.207280,-33.874131 151.204429,-33.873453</coordinates></outerBoundaryIs></Polygon>",$dE1511212$eE1511226$fS0335224$gS0335236,0.00002251081971298160788958267475,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 05:44,,,,
"Lyceum Block No.154; Sunday Times Block No.153, 6.8.20 (col)",sydney,georeferenced,MTUvr9MdQufHhmLGTUBCzH/201504242124-8EpZjT,a1358056,http://lh6.ggpht.com/03B4UGHMdNaIa_cNzklLyE9emHlDD9yWzo7scXSE_yuOk-c7GIzlEziWdq6Tvc1C3wrsoGFIYy-TdWQ3AMEjJr8tv60,5,"-33.871922,151.209124","-33.873428,151.207739","-33.870417,151.210509","<Polygon><outerBoundaryIs><coordinates>151.207739,-33.873239 151.210303,-33.873428 151.210509,-33.870606 151.207946,-33.870417</coordinates></outerBoundaryIs></Polygon>",$dE1511227$eE1511237$fS0335213$gS0335224,0.00000876532039499314764787081533,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 21:24,,,,
"Petersham, Sheet 6, 1896",sydney,georeferenced,EYYFTMgMhDWMXsGxzMUZqd/201504242101-2TvxJf,a1367329,http://lh5.ggpht.com/iACaov0CkDNpw9yAxlKC2xBdiOYZNIR8-wypga73Q7da9qTp8ivSXAcPPG0JqyjVj3Hyma80ZIlCCq6yHJiCJOLFMQ,6,"-33.889266,151.165934","-33.891069,151.162568","-33.887464,151.169300","<Polygon><outerBoundaryIs><coordinates>151.162568,-33.887965 151.162855,-33.891069 151.169300,-33.890567 151.169013,-33.887464</coordinates></outerBoundaryIs></Polygon>",$dE1510945$eE1511009$fS0335314$gS0335327,0.00018692340833703687138188376249,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 21:01,,,,
"Waverley, Sheet 19, additions 1892",sydney,georeferenced,47JP0YltjoQQprMifpmTzB/201504250131-xlXCem,a1367674,http://lh5.ggpht.com/WPd_JioNJvFmhWHKSK_qPs9JKbyg9osuLwpoGaeKTY4PEcK0oIpWraGNAntUTQwL8qyYIAN0gXCgdVsh-PtA9xLZTLKo,8,"-33.891828,151.264789","-33.895375,151.260671","-33.888281,151.268907","<Polygon><outerBoundaryIs><coordinates>151.260671,-33.894230 151.268294,-33.895375 151.268907,-33.889426 151.261284,-33.888281</coordinates></outerBoundaryIs></Polygon>",$dE1511538$eE1511608$fS0335317$gS0335343,0.00017224058001448527051996384429,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/25/2015,04/25/2015 01:31,,,,
"Woollahra, Sheet 6, 1887",sydney,georeferenced,PutKziyJIWO2Pgj9uPTxRD/201504232046-Rmiw7b,a1367686,http://lh5.ggpht.com/p3XV76hYB48tZ1jyLv-W60r84-AcrFKAby-8zA6Ra0OgPN-vH-rU8yBbI9qOecTaCPJmALk4JBXBVBmOU7Xd3vKRZTY,13,"-33.886597,151.237366","-33.888752,151.235756","-33.884442,151.238976","<Polygon><outerBoundaryIs><coordinates>151.237943,-33.884442 151.235756,-33.884814 151.236789,-33.888752 151.238976,-33.888380</coordinates></outerBoundaryIs></Polygon>",$dE1511408$eE1511420$fS0335303$gS0335319,0.00003462733492630074954828425793,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 20:46,,,,
"Balmain, Sheet 20, 1888",sydney,georeferenced,W3biIpcmrrcEUxbrlmkQ97/201504230452-6Tl5H3,a1367034,http://lh5.ggpht.com/h4hSq-ifslbIKgxRZzPy_APJGpOY_Sq0Xbyrq3GiaUhVIZRACAObebmsXKQw3QOt0tBVPGn8wV3CgFckHSR2M5leNJtN,7,"-33.855948,151.193858","-33.858402,151.191284","-33.853494,151.196432","<Polygon><outerBoundaryIs><coordinates>151.193649,-33.853494 151.191284,-33.854915 151.194067,-33.858402 151.196432,-33.856981</coordinates></outerBoundaryIs></Polygon>",$dE1511128$eE1511147$fS0335112$gS0335130,0.00004950017332861255455345866894,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 04:52,,,,
"City of Sydney, Sheet T, 1894",sydney,georeferenced,atCYD83BQCBPEidP0ZHL4l/201504242110-j1HwBm,a1367600,http://lh5.ggpht.com/uztlKnw0_fUqG0IPCvTecmfnghGSCwUpn-bWYsB0cSrB62INgraIB_ILHC-SpXXbJ1p4paDH1yNTFezF3taCI5bNGXk,28,"-33.873848,151.228944","-33.876013,151.226484","-33.871683,151.231404","<Polygon><outerBoundaryIs><coordinates>151.228138,-33.871683 151.226484,-33.874812 151.229751,-33.876013 151.231404,-33.872884</coordinates></outerBoundaryIs></Polygon>",$dE1511335$eE1511353$fS0335218$gS0335233,0.00010530759923659152685771617231,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 21:10,,,,
"Redfern, Sheet 16, 1887",sydney,georeferenced,7rpWlnLYMVmK099WyVzVcE/201504292304-MxK8Cf,a1367385,http://lh6.ggpht.com/eNQQzFEO9Avyx0o45oti5vk6nTSyGx-AVqHGoE6itMglAnXwIti0rD-ixVy4nai892vyvktfIsmnnIJmRpnBFAhSIJM,14,"-33.894121,151.202717","-33.895998,151.201239","-33.892243,151.204196","<Polygon><outerBoundaryIs><coordinates>151.201239,-33.895661 151.203553,-33.895998 151.204196,-33.892580 151.201882,-33.892243</coordinates></outerBoundaryIs></Polygon>",$dE1511204$eE1511215$fS0335332$gS0335345,0.00002716547851941196960829857932,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/29/2015,04/29/2015 23:04,,,,
"Goldsbrough Mort Bond Block No.111; Scott Henderson's Block No.113, 14.4.24  (col)",sydney,georeferenced,2QysMUaBotthsmEOU270K5/201309120010-U9L0Al,a1358005,http://lh3.ggpht.com/gtF9wJyi3dDCsSd3n0nWT3ErfrO3HJLN1ku0Nd-qUa49iyxsMJuMlBd2SIyHDxxVteyJ-5tpDKsrJ0ZSE_lwI1hnx_G3,5,"-33.861960,151.211080","-33.863762,151.209643","-33.860158,151.212518","<Polygon><outerBoundaryIs><coordinates>151.209878,-33.863762 151.212518,-33.863559 151.212283,-33.860158 151.209643,-33.860361</coordinates></outerBoundaryIs></Polygon>",$dE1511234$eE1511245$fS0335136$gS0335149,0.00003766993262588481911718948925,MaggieP,d88c68478c46cd23dcf0497a911742fee4712a69,09/12/2013,09/12/2013 00:10,,,,
"Balmain, Sheet 63, 1890",sydney,georeferenced,snZ9iN0ax5Y2h6Kp0yhYNZ/201504230707-Y8ITiT,a1367082,http://lh6.ggpht.com/Heg6KSI7nya0f3PSDy5Noa0VPCqvuLatDcA_Tl_wEKkC0dwWF6Q-Jz69vFF6YqKPzcXfbLU7esRtAq3RV0m7Dtuz4O0T,12,"-33.863185,151.168161","-33.865318,151.165808","-33.861052,151.170514","<Polygon><outerBoundaryIs><coordinates>151.167996,-33.861052 151.165808,-33.862370 151.168326,-33.865318 151.170514,-33.864000</coordinates></outerBoundaryIs></Polygon>",$dE1510956$eE1511013$fS0335139$gS0335155,0.00001372468619150692005612037633,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 07:07,,,,
"Howard Smith & Co's Block No.145, 25.2.21 (b&w)",sydney,georeferenced,GPVeL4xnvPIpFHJeUlVxmG/201504230609-NIzDyT,a1358044,http://lh5.ggpht.com/qW17dD68WLXUyOHBP-nH-FT1P9JHHOBwIkIX3La8A6Ii_poNhSuaRE02DekPo1OIGukRl4WNPiVfeZNPao3Tg_qcpg,5,"-33.869712,151.202568","-33.871194,151.201012","-33.868230,151.204123","<Polygon><outerBoundaryIs><coordinates>151.201249,-33.871194 151.204123,-33.871095 151.203887,-33.868230 151.201012,-33.868329</coordinates></outerBoundaryIs></Polygon>",$dE1511203$eE1511214$fS0335205$gS0335216,0.00005085879338932928453616277853,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 06:09,,,,
"Waterloo & Alexandria, Sheet 8, 1895",sydney,georeferenced,bSsbzoapmEXLbaSdGWpl11/201504230820-07u0J0,a1367654,http://lh4.ggpht.com/dD-Y3kAZ7Xxpis_gvZfNsHRBIX07m-9LMwuwMEA8k9GYxYlslpQ72HTbOZS-lxoDV-tDgibAATAMLkcEh4axIQ52NReh,4,"-33.897644,151.200318","-33.899273,151.197957","-33.896015,151.202679","<Polygon><outerBoundaryIs><coordinates>151.197957,-33.896728 151.198569,-33.899273 151.202679,-33.898560 151.202066,-33.896015</coordinates></outerBoundaryIs></Polygon>",$dE1511152$eE1511209$fS0335345$gS0335357,0.00000400151890507187922156910262,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 08:20,,,,
"Balmain, Sheet 26, 1888",sydney,georeferenced,XgPIzWSm35i7KTOV2OU33U/201504232051-LHZXe2,a1367042,http://lh6.ggpht.com/HQX7BrYSovcEsV_0diYRw-EMDoE7fFHqo_q7LaIUltYJwtUsilNxTRC7kjO9FwWe7gbbvvhfpK8ptz-_qXHfPD7ADZeh,11,"-33.860026,151.185241","-33.862095,151.183882","-33.857956,151.186600","<Polygon><outerBoundaryIs><coordinates>151.186413,-33.857956 151.183882,-33.858038 151.184069,-33.862095 151.186600,-33.862014</coordinates></outerBoundaryIs></Polygon>",$dE1511101$eE1511111$fS0335128$gS0335143,0.00003019581136405948028952200834,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 20:51,,,,
"City of Sydney, Sections 14,15,16 & 17, 2nd rev. 1902",sydney,georeferenced,2PHbetVTP0ia3Lwu4MLqAg/201504240156-Kg6h1h,a1367420,http://lh3.ggpht.com/DC6UulnPI-nYMqT_MlaEN3gdoZaG90Sod0Jp5V7Z1u3eHhp8sJxdOsgm11ZiqJ-xBnExBtjXsBwDwqn587yzWmOz-_8,4,"-33.874909,151.208864","-33.877094,151.207255","-33.872723,151.210474","<Polygon><outerBoundaryIs><coordinates>151.207255,-33.876959 151.209874,-33.877094 151.210474,-33.872859 151.207855,-33.872723</coordinates></outerBoundaryIs></Polygon>",$dE1511226$eE1511237$fS0335221$gS0335237,0.00000639003793088537470651767231,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/24/2015,04/24/2015 01:56,,,,
"Balmain, Sheet 31, 1888",sydney,georeferenced,RKpW6I1FY7A4VJcPbLYhDh/201504230642-IXgyJz,a1367048,http://lh4.ggpht.com/tu0PMSOoe_i7NT5t57HDR4TCs2I8jukswGioXVp6vtn8CEmZYccXNpeugamhZM-0RaxaRlOBRc9tq76wkGaq-mM_Q90,38,"-33.858545,151.182143","-33.859846,151.179600","-33.857244,151.184686","<Polygon><outerBoundaryIs><coordinates>151.179600,-33.857293 151.179644,-33.859846 151.184686,-33.859797 151.184642,-33.857244</coordinates></outerBoundaryIs></Polygon>",$dE1511046$eE1511104$fS0335126$gS0335135,0.00005118650163889023804991013078,Andrew,81b7c1dc09baa4494e2c85f5b9bc6cc063ca91f9,04/23/2015,04/23/2015 06:42,,,,
